,team,min,pts,fgm,fga,threepm,threepa,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,point_diff
1776,NYK,240,99,35,88,12,40,17,21,16,24,40,23,7,3,11,12,-14
1777,DEN,240,113,44,84,20,43,5,5,8,34,42,30,10,5,13,19,14
1778,BOS,240,130,47,91,14,39,22,22,5,25,30,23,9,3,6,22,-7
1779,UTA,240,137,45,81,27,51,20,23,9,35,44,26,3,3,20,27,7
1780,HOU,240,118,44,92,17,47,13,15,7,28,35,33,7,5,12,16,2
1781,ORL,240,116,42,86,13,37,19,21,10,35,45,24,6,4,18,21,-2
1782,MIN,240,105,36,93,13,42,20,24,16,28,44,22,5,4,18,25,-5
1783,BKN,240,110,36,76,6,23,32,41,7,34,41,26,4,4,17,31,5
1784,PHX,240,96,31,81,8,22,26,35,9,29,38,23,9,3,16,15,-22
1785,GSW,240,118,45,92,19,39,9,12,11,40,51,30,10,8,17,29,22
1786,MIA,240,113,43,81,16,34,11,13,9,29,38,24,5,6,13,22,9
1787,IND,240,104,35,80,9,36,25,33,12,27,39,20,7,3,13,19,-9
1788,WAS,240,101,38,82,10,31,15,19,3,30,33,21,5,4,10,22,-15
1789,CLE,240,116,42,89,13,30,19,25,15,39,54,30,2,5,16,19,15
1790,LAC,240,119,41,81,16,35,21,24,6,28,34,28,5,3,10,19,4
1791,LAL,240,115,45,90,12,33,13,21,13,30,43,28,8,3,12,19,-4
1792,DAL,240,91,32,79,10,34,17,26,5,37,42,17,4,3,15,23,-16
1793,NOP,240,107,37,90,12,30,21,28,13,42,55,30,5,5,10,26,16
1794,ATL,240,96,31,76,10,28,24,30,11,36,47,20,5,3,15,20,-2
1795,PHI,240,98,38,81,9,22,13,17,6,34,40,22,8,5,11,24,2
1796,POR,240,83,29,82,12,34,13,17,8,33,41,19,8,6,18,20,-31
1797,SAS,240,114,44,91,14,36,12,16,6,42,48,32,10,5,14,15,31
1798,DET,240,103,36,80,11,27,20,26,7,29,36,20,6,6,13,22,-11
1799,PHX,240,114,43,79,12,21,16,23,6,38,44,23,8,3,15,20,11
1800,MEM,240,152,60,96,19,36,13,18,14,39,53,41,16,9,10,15,73
1801,OKC,240,79,25,76,11,38,18,22,8,18,26,14,2,5,20,14,-73
1802,TOR,240,97,37,88,14,40,9,14,15,32,47,23,10,7,14,24,4
1803,MIL,240,93,32,85,11,31,18,25,16,31,47,16,4,4,15,12,-4
1804,CHI,240,119,44,89,11,29,20,21,13,26,39,24,10,8,15,22,4
1805,NYK,240,115,42,82,9,26,22,27,10,29,39,19,10,8,18,20,-4
1806,SAC,240,124,46,88,15,38,17,20,7,31,38,28,8,1,12,16,9
1807,LAC,240,115,47,100,9,31,12,16,17,32,49,35,8,6,13,15,-9
1808,MIL,240,127,46,94,14,36,21,26,9,36,45,29,10,1,13,20,2
1809,CHA,240,125,43,87,21,51,18,21,3,33,36,30,8,9,17,21,-2
1810,HOU,240,114,40,79,15,37,19,22,8,32,40,25,9,12,19,25,4
1811,OKC,240,110,40,85,8,32,22,29,10,25,35,16,9,6,13,21,-4
1812,NOP,240,107,40,89,13,37,14,16,16,16,32,22,10,1,16,12,-32
1813,DAL,240,139,57,83,18,34,7,9,9,25,34,32,7,2,18,19,32
1814,PHI,240,87,33,89,8,31,13,17,8,38,46,20,7,9,7,17,-1
1815,BOS,240,88,33,79,11,28,11,15,4,42,46,18,5,8,13,15,1
1816,MIA,240,85,32,85,12,37,9,13,9,19,28,21,8,4,13,17,-26
1817,CLE,240,111,37,68,16,31,21,23,6,40,46,27,8,14,21,15,26
1818,WAS,240,115,45,91,10,32,15,21,14,38,52,34,6,7,14,23,8
1819,MIN,240,107,37,88,11,37,22,26,12,27,39,15,3,6,13,23,-8
1820,DEN,240,103,39,80,10,34,15,21,1,34,35,22,5,4,15,19,-5
1821,ORL,240,108,44,81,6,27,14,19,1,38,39,26,8,6,13,15,5
1822,ATL,240,114,44,86,16,33,10,12,7,34,41,24,4,8,13,15,3
1823,IND,240,111,44,90,10,33,13,16,8,32,40,23,8,4,10,18,-3
1824,LAL,240,117,46,92,11,28,14,20,10,37,47,21,10,6,15,20,25
1825,SAC,240,92,35,79,6,29,16,22,9,31,40,22,11,4,20,21,-25
1826,DET,240,92,29,76,9,35,25,30,7,38,45,17,4,7,19,20,-18
1827,POR,240,110,41,96,14,42,14,18,10,33,43,24,8,5,11,22,18
1828,PHX,240,104,43,87,12,30,6,11,8,27,35,28,12,4,13,12,8
1829,GSW,240,96,36,86,14,40,10,14,15,36,51,25,7,5,23,13,-8
1830,NYK,240,110,44,91,11,32,11,12,10,32,42,27,5,2,11,21,-2
1831,BKN,240,112,41,85,8,28,22,25,9,29,38,27,7,7,9,14,2
1832,MEM,240,98,36,93,10,34,16,19,18,36,54,18,13,10,17,15,7
1833,TOR,240,91,36,91,10,39,9,12,11,33,44,14,7,9,18,21,-7
1834,LAC,240,104,37,72,14,36,16,21,4,31,35,17,2,2,15,16,-19
1835,NOP,240,123,48,94,14,35,13,16,14,33,47,30,11,1,8,21,19
1836,POR,240,107,42,91,11,31,12,17,12,30,42,19,1,3,9,18,-22
1837,UTA,240,129,47,89,19,46,16,23,8,35,43,30,6,3,5,19,22
1838,CHI,240,133,53,89,14,30,13,19,5,36,41,35,3,5,11,19,14
